country_a,country_b,avg_depth_index,polity2_A,polity2_B,gattwto,contig,armconflict,id,religion,distln,comlang_off,comcol,comcur,comleg
ITA,HTI,2.1,10,7,1,0,0,16805,1,9.016033172607422,0,0,0,1
ITA,HUN,4.888888888888889,10,10,1,0,0,16806,1,6.6987714767456055,0,0,0,0
ITA,IRL,4,10,10,1,0,0,16809,1,7.543132305145264,0,0,0,0
ITA,ISL,3.3783783783783785,10,NA,1,0,0,16812,0,8.104092597961426,0,0,0,0
ITA,ISR,2.6470588235294117,10,9,1,0,0,16813,0,7.718920707702637,0,0,0,0
ITA,JAM,2.1176470588235294,10,10,1,0,0,16814,0,9.0639009475708,0,0,0,0
ITA,JOR,3,10,-2,0,0,0,16815,0,7.76184606552124,0,0,0,1
ITA,KEN,1.95,10,-7,1,0,0,16818,0,8.59280014038086,0,0,0,0
ITA,KIR,2.066666666666667,10,NA,0,0,0,16821,0,9.60500717163086,0,0,0,0
ITA,KNA,2.52,10,NA,0,0,0,16880,0,8.9270477294921875,NA,NA,NA,NA
ITA,LBN,3,10,NA,0,0,0,16825,0,7.696161270141602,0,0,0,1
ITA,LBR,1.9411764705882353,10,-6,0,0,0,16826,0,8.428508758544922,0,0,0,0
ITA,LCA,2.2666666666666666,10,NA,0,0,0,16882,1,8.938556671142578,NA,NA,NA,NA
ITA,LIE,2.857142857142857,10,NA,0,NA,0,16828,0,NA,NA,NA,NA,NA
ITA,LSO,1.9411764705882353,10,-7,0,0,0,16830,0,8.996232032775879,0,0,0,0
ITA,LTU,4.733333333333333,10,10,0,0,0,16831,0,7.441936492919922,0,0,0,0
ITA,LUX,3.4423076923076925,10,NA,1,0,0,16832,NA,6.897276878356934,0,0,0,1
ITA,LVA,4.733333333333333,10,8,0,0,0,16833,0,7.53346586227417,0,0,0,0
ITA,MAR,4,10,-7,1,0,0,16835,0,7.5514817237854,0,0,0,1
ITA,MDG,2.0869565217391304,10,-1,1,0,0,16837,0,8.943793296813965,0,0,0,1
ITA,MEX,3,10,8,1,0,0,16838,1,9.23550796508789,0,0,0,1
ITA,MKD,5,10,9,0,0,0,16839,0,6.609483242034912,0,0,0,0
ITA,MLI,2.0869565217391304,10,-7,0,0,0,16840,0,8.245123863220215,0,0,0,1
ITA,MLT,1.564102564102564,10,NA,1,0,0,16841,1,6.534922122955322,0,0,0,1
ITA,MOZ,2.28,10,-8,0,0,0,16844,0,8.965653419494629,0,0,0,1
ITA,MRT,2.0869565217391304,10,-7,1,0,0,16845,0,8.236000061035156,0,0,0,1
ITA,MUS,1.9411764705882353,10,9,1,0,0,16847,0,9.025593757629395,0,0,0,1
ITA,MWI,1.9411764705882353,10,-9,1,0,0,16848,0,8.793268203735352,0,0,0,0
ITA,NER,2.0869565217391304,10,-7,1,0,0,16853,0,8.105303764343262,0,0,0,1
ITA,NGA,1.9411764705882353,10,-7,1,0,0,16854,0,8.304874420166016,0,0,0,0
ITA,NLD,3.4423076923076925,10,10,1,0,0,16856,0,7.168344497680664,0,0,0,1
ITA,NOR,3.4166666666666665,10,10,1,0,0,16857,0,7.606226921081543,0,0,0,0
ITA,NRU,1,10,NA,0,0,0,16852,NA,9.600041389465332,NA,NA,NA,NA
ITA,PNG,2.066666666666667,10,4,0,0,0,16866,0,9.570096969604492,0,0,0,0
ITA,POL,4.888888888888889,10,8,1,0,0,16867,1,7.184991836547852,0,0,0,0
ITA,PRT,2.864864864864865,10,-9,1,0,0,16869,1,7.530501842498779,0,0,0,1
ITA,ROU,4.875,10,5,1,0,0,16872,NA,7.038396835327148,0,0,0,0
ITA,RWA,2.0869565217391304,10,-5,0,0,0,16875,1,8.554207801818848,0,0,0,1
ITA,SDN,1.9411764705882353,10,-7,0,0,0,16877,0,8.161548614501953,0,0,0,0
ITA,SEN,2.0869565217391304,10,-7,1,0,0,16878,0,8.337895393371582,0,0,0,1
ITA,SLB,2.066666666666667,10,7,0,0,0,16885,0,9.630650520324707,NA,NA,NA,NA
ITA,SLE,1.9411764705882353,10,-6,1,0,0,16881,0,8.410691261291504,0,0,0,0
ITA,SMR,1,10,NA,0,1,0,16884,NA,5.438164710998535,NA,NA,NA,NA
ITA,SOM,2.0869565217391304,10,7,0,0,0,16886,0,8.615259170532227,0,0,0,0
ITA,SRB,1,10,-5,1,NA,0,16887,NA,NA,NA,NA,NA,NA
ITA,STP,2.066666666666667,10,NA,0,0,0,16888,1,8.450100898742676,0,0,0,1
ITA,SUR,2.2666666666666666,10,NA,1,0,0,16889,0,8.954726219177246,0,0,0,1
ITA,SVK,4.875,10,7,1,0,0,16891,1,6.671353340148926,0,0,0,0
ITA,SVN,4.307692307692308,10,10,1,1,0,16892,1,6.199174880981445,0,0,0,0
ITA,SWE,2.5135135135135136,10,10,1,0,0,16893,0,7.590913772583008,0,0,0,0
ITA,SWZ,1.9411764705882353,10,-10,0,0,0,16894,0,8.9658355712890625,0,0,0,0
ITA,SYC,2.066666666666667,10,NA,0,0,0,16895,1,8.818490028381348,0,0,0,1
ITA,TCD,2.0869565217391304,10,-9,1,0,0,16897,0,8.106581687927246,0,0,0,1
ITA,TGO,2.0869565217391304,10,-6,1,0,0,16898,0,8.324921607971191,0,0,0,1
ITA,TON,1.9411764705882353,10,NA,0,0,0,16902,0,9.776509284973145,0,0,0,0
ITA,TTO,2.1176470588235294,10,8,1,0,0,16903,0,8.975663185119629,0,0,0,0
ITA,TUN,4,10,-3,1,0,0,16904,0,6.38915491104126,0,0,0,1
ITA,TUR,2.358974358974359,10,-2,1,0,0,16905,0,7.224949836730957,0,0,0,1
ITA,TUV,2.066666666666667,10,NA,0,0,0,16906,NA,9.686283111572266,0,0,0,0
ITA,TZA,1.95,10,-6,1,0,0,16908,0,8.711116790771484,0,0,0,0
ITA,UGA,1.95,10,-7,1,0,0,16909,0,8.526039123535156,0,0,0,0
ITA,VCT,2.52,10,NA,0,0,0,16890,0,8.94888973236084,NA,NA,NA,NA
ITA,VUT,2.28,10,NA,0,0,0,16914,0,9.711071968078613,NA,NA,NA,NA
ITA,WSM,1.9411764705882353,10,NA,0,0,0,16917,0,9.700297355651855,0,0,0,0
ITA,ZAF,1.3,10,9,1,0,0,16921,0,9.043144226074219,0,0,0,0
ITA,ZMB,1.9411764705882353,10,-9,0,0,0,16924,0,8.7926177978515625,0,0,0,0
ITA,ZWE,2.28,10,1,1,0,0,16925,0,8.841463088989258,0,0,0,0
JAM,AUT,1.6666666666666665,9,10,1,0,0,16936,0,9.0785675048828125,0,0,0,0
JAM,BEL,2.1176470588235294,10,10,1,0,0,16939,NA,8.969748497009277,0,0,0,0
JAM,BGR,7,9,9,1,0,0,16944,0,9.155387878417969,0,0,0,0
JAM,BHS,1.8695652173913042,10,NA,0,0,0,16946,0,6.677081108093262,1,1,0,1
JAM,BLZ,1.5714285714285714,10,NA,0,0,0,16949,0,7.151203155517578,1,1,0,1
JAM,BRB,1.526315789473684,10,NA,1,0,0,16952,0,7.5598015785217285,1,1,0,1
JAM,CRI,3,9,10,1,0,0,16967,0,7.0775017738342285,0,0,0,0
JAM,CUB,1,9,-7,1,0,0,16968,0,6.708156585693359,0,0,0,0
JAM,CYP,7,9,10,1,0,0,16969,0,9.268024444580078,0,1,0,1
JAM,CZE,7,9,8,1,0,0,16970,0,9.057127952575684,0,0,0,0
JAM,DEU,2.1176470588235294,10,10,0,NA,0,16971,0,NA,0,0,0,0
JAM,DMA,1.526315789473684,10,NA,0,0,0,16973,0,7.420609951019287,1,1,0,1
JAM,DNK,2.1176470588235294,10,10,1,0,0,16974,1,9.0283842086792,0,0,0,0
JAM,DOM,1,9,8,1,0,0,16975,0,6.612123012542725,0,0,0,0
JAM,ESP,2.4,10,10,1,0,0,16980,0,8.898076057434082,0,0,0,0
JAM,EST,7,9,9,1,0,0,16981,1,9.097875595092773,0,0,0,0
JAM,FIN,1.6666666666666665,9,10,1,0,0,16983,1,9.096443176269531,0,0,0,0
JAM,FRA,2.1176470588235294,10,8,1,0,0,16985,0,8.953471183776855,0,0,0,0
JAM,GBR,2.1176470588235294,10,10,1,0,0,16989,0,8.928362846374512,1,0,0,1
JAM,GRC,2.52,10,8,1,0,0,16997,0,9.17777156829834,0,0,0,0
JAM,GRD,1.526315789473684,10,NA,0,0,0,16998,0,7.465425491333008,1,1,0,1
JAM,GUY,1.526315789473684,10,1,1,0,0,17000,0,7.772777080535889,1,1,0,1
JAM,HTI,3,9,-2,1,0,0,17003,0,6.166543960571289,0,0,0,0
JAM,HUN,7,9,10,1,0,0,17004,0,9.102731704711914,0,0,0,0
JAM,IRL,2.1176470588235294,10,10,1,0,0,17007,0,8.872893333435059,1,0,0,1
JAM,ITA,2.1176470588235294,10,10,1,0,0,17012,0,9.0639009475708,0,0,0,0
JAM,KNA,1.526315789473684,10,NA,0,0,0,17078,1,7.310190200805664,NA,NA,NA,NA
JAM,LCA,1.526315789473684,10,NA,0,0,0,17080,0,7.466015815734863,NA,NA,NA,NA
JAM,LTU,7,9,10,1,0,0,17029,0,9.1209869384765625,0,0,0,0
JAM,LUX,2.1176470588235294,10,NA,1,0,0,17030,NA,8.98758316040039,0,0,0,0
JAM,LVA,7,9,8,1,0,0,17031,0,9.103787422180176,0,0,0,0
JAM,MLT,7,9,NA,1,0,0,17039,0,9.101995468139648,1,1,0,0
JAM,NLD,2.1176470588235294,10,10,1,0,0,17054,0,8.9727325439453125,0,0,0,0
JAM,POL,7,9,10,1,0,0,17065,0,9.10061264038086,0,0,0,0
JAM,PRT,2.4,10,10,1,0,0,17067,0,8.833574295043945,0,0,0,0
JAM,ROU,7,9,9,1,0,0,17070,NA,9.170400619506836,0,0,0,0
JAM,SUR,2.4285714285714284,9,NA,1,0,0,17087,0,7.901934623718262,0,0,0,0
JAM,SVK,7,9,10,1,0,0,17089,0,9.08525562286377,0,0,0,0
JAM,SVN,7,9,10,1,0,0,17090,0,9.069490432739258,0,0,0,0
JAM,SWE,1.6666666666666665,9,10,1,0,0,17091,1,9.056735038757324,0,0,0,0
JAM,TTO,1.526315789473684,10,8,1,0,0,17101,0,7.51635217666626,1,1,0,1
JAM,VCT,1.526315789473684,10,NA,0,0,0,17088,0,7.46751070022583,NA,NA,NA,NA
JAM,VEN,1,9,8,1,0,0,17113,0,7.203274250030518,0,0,0,0
JOR,ARE,1,-2,-8,0,0,0,17129,1,7.596510410308838,1,1,0,0
JOR,AUT,3,-2,10,0,0,0,17134,0,7.802321434020996,0,0,0,0
JOR,BEL,3,-2,10,0,0,0,17137,NA,8.110445976257324,0,0,0,1
JOR,BGR,3,-2,9,1,0,0,17142,0,7.397208213806152,0,0,0,0
JOR,BHR,1,-2,-9,0,0,0,17143,1,7.3554463386535645,1,1,0,0
JOR,CHE,2,-2,10,1,0,0,17156,0,7.985478401184082,0,0,0,0
JOR,CYP,3,-2,10,1,0,0,17167,0,6.06196928024292,0,1,0,0
JOR,CZE,3,-2,10,1,0,0,17168,0,7.897116661071777,0,0,0,0
JOR,DEU,3,-2,10,0,0,0,17169,0,8.071842193603516,0,0,0,0
JOR,DNK,3,-2,10,0,0,0,17172,0,8.072412490844727,0,0,0,0
JOR,DZA,1,-2,-3,0,0,0,17174,1,8.025391578674316,1,0,0,1
JOR,EGY,1.3125,-9,-7,0,0,0,17176,1,6.203037738800049,1,0,0,1
JOR,ESP,3,-2,10,0,0,0,17178,0,8.202895164489746,0,0,0,1
JOR,EST,3,-2,9,1,0,0,17179,0,8.061009407043457,0,0,0,0
JOR,FIN,3,-2,10,0,0,0,17181,0,8.082964897155762,0,0,0,0
JOR,FRA,3,-2,9,0,0,0,17183,0,8.123083114624023,0,0,0,1
JOR,GBR,3,-2,10,0,0,0,17186,0,8.201482772827148,0,0,0,0
JOR,GRC,3,-2,10,0,0,0,17194,0,7.1692214012146,0,0,0,1
JOR,HUN,3,-2,10,1,0,0,17201,0,7.716292858123779,0,0,0,0
JOR,IRL,3,-2,10,0,0,0,17204,0,8.319804191589355,0,0,0,0
JOR,IRQ,1,-9,-5,0,1,0,17206,0,6.698410987854004,1,0,1,1
JOR,ISL,2,-2,NA,1,0,0,17207,0,8.577454566955566,0,0,0,0
JOR,ITA,3,-2,10,0,0,0,17209,0,7.76184606552124,0,0,0,1
JOR,KWT,1.6956521739130435,-9,-10,0,0,0,17218,1,7.082451820373535,1,1,0,1
JOR,LBN,1,-2,NA,0,0,0,17220,0,5.380501747131348,1,0,0,1
JOR,LBY,1,-10,-7,0,0,0,17222,1,7.670041561126709,1,0,0,1
JOR,LTU,3,-2,10,1,0,0,17226,0,7.888092517852783,0,0,0,0
JOR,LUX,3,-2,NA,0,0,0,17227,NA,8.055903434753418,0,0,0,1
JOR,LVA,3,-2,8,1,0,0,17228,0,7.981854438781738,0,0,0,0
JOR,MAR,1.9166666666666665,-2,-6,0,0,0,17230,1,8.2869291305542,1,0,0,1
JOR,MLT,3,-2,NA,1,0,0,17236,0,7.610963821411133,0,1,0,1
JOR,NLD,3,-2,10,0,0,0,17251,0,8.124489784240723,0,0,0,1
JOR,NOR,2,-2,10,1,0,0,17252,0,8.1954193115234375,0,0,0,0
JOR,OMN,1,-2,-9,0,0,0,17255,1,7.788914680480957,1,0,0,1
JOR,POL,3,-2,10,1,0,0,17262,0,7.848737716674805,0,0,0,0
JOR,PRT,3,-2,10,0,0,0,17264,0,8.32325553894043,0,0,0,1
JOR,QAT,1,-2,-10,0,0,0,17266,1,7.435187339782715,1,1,0,1
JOR,ROU,3,-2,9,1,0,0,17267,NA,7.395747184753418,0,0,0,0
JOR,SAU,1,-2,-10,0,1,0,17271,1,7.197064399719238,1,0,0,0
JOR,SDN,2,-2,-7,0,0,0,17272,1,7.527001857757568,1,1,0,0
JOR,SGP,4,-2,-2,1,0,0,17274,0,8.97044563293457,0,1,0,0
JOR,SOM,1,-2,0,0,0,0,17281,1,8.152779579162598,1,1,0,0
JOR,SVK,3,-2,9,1,0,0,17286,0,7.782391548156738,0,0,0,0
JOR,SVN,3,-2,10,1,0,0,17287,0,7.789855003356934,0,0,0,0
JOR,SWE,3,-2,10,0,0,0,17288,0,8.109235763549805,0,0,0,0
JOR,SYR,1.6153846153846154,-9,-7,0,1,0,17291,1,5.171661853790283,1,0,0,1
JOR,TUN,1.4166666666666665,-2,-3,0,0,0,17299,1,7.789748668670654,1,0,0,1
JOR,USA,4,-2,10,1,0,0,17307,0,9.12799072265625,0,0,0,0
JOR,YEM,1,-2,-2,0,0,0,17314,1,7.613329887390137,1,1,0,1
JPN,BRN,3,10,NA,1,0,0,17348,0,8.357112884521484,0,0,0,0
JPN,CHL,7,10,10,1,0,0,17354,0,9.755414962768555,0,0,0,0
JPN,IDN,3.5,10,8,1,0,0,17400,0,8.664168357849121,0,0,0,0
JPN,KHM,2,10,2,1,0,0,17413,1,8.39143180847168,0,0,0,0
JPN,LAO,2,10,-7,0,0,0,17417,1,8.329368591308594,0,0,0,0
JPN,MEX,6,10,8,1,0,0,17431,0,9.333654403686523,0,0,0,0
JPN,MMR,2,10,-6,1,0,0,17442,1,8.472565650939941,NA,NA,NA,NA
JPN,MYS,5,10,3,1,0,0,17443,0,8.580936431884766,0,0,0,0
JPN,PHL,4.666666666666667,10,8,1,0,0,17458,0,8.006214141845703,0,0,0,0
JPN,SGP,5.428571428571428,10,-2,1,0,0,17472,0,8.580428123474121,0,0,0,0
JPN,THA,4,10,4,1,0,0,17492,1,8.436633110046387,0,0,0,0
JPN,VNM,2,10,-7,0,0,0,17509,1,8.20864486694336,0,0,0,0
KAZ,ARM,2,-4,3,0,0,0,17526,0,7.901100158691406,0,1,0,1
KAZ,AZE,2,-4,-6,0,0,0,17530,0,7.722314357757568,0,1,0,1
KAZ,BLR,1.7333333333333334,-4,0,0,0,0,17541,0,8.2277374267578125,0,1,0,1
KAZ,GEO,1.2,-4,5,0,0,0,17582,0,7.87351131439209,0,0,0,1
KAZ,KGZ,1,-4,-3,0,1,0,17608,0,5.272885322570801,1,1,0,1
KAZ,MDA,2,-4,7,0,0,0,17625,0,8.22728157043457,0,1,0,1
KAZ,RUS,1.7333333333333334,-4,3,0,1,0,17662,0,8.040642738342285,1,0,0,1
KAZ,TJK,1.3333333333333333,-4,-6,0,0,0,17688,0,6.748079776763916,0,1,0,1
KAZ,TKM,2,-4,-9,0,1,0,17689,0,7.421659469604492,0,1,0,1
KAZ,UKR,2,-4,7,0,0,0,17698,0,8.178657531738281,0,1,0,1
KAZ,UZB,1,-6,-9,0,1,0,17701,0,6.513054847717285,0,1,0,1
KEN,AGO,2.214285714285714,-7,-7,0,0,0,17713,0,7.917285442352295,0,0,0,0
KEN,AUT,1,-2,10,1,0,0,17721,0,8.674907684326172,0,0,0,0
KEN,BDI,2.214285714285714,-7,-7,1,0,0,17723,0,6.765532493591309,0,0,0,0
KEN,BEL,1.95,-7,10,1,0,0,17724,NA,8.789498329162598,0,0,0,0
KEN,BEN,2,-5,6,1,0,0,17725,0,8.270598411560059,0,0,0,0
KEN,BFA,2,-5,-5,1,0,0,17727,0,8.415339469909668,0,0,0,0
KEN,BWA,1.6428571428571428,-7,6,0,0,0,17740,0,7.959817409515381,1,1,0,1
KEN,CAF,2,-5,-6,1,0,0,17741,0,7.660031318664551,0,0,0,0
KEN,CIV,2,-5,-7,1,0,0,17746,0,8.433836936950684,0,0,0,0
KEN,CMR,2,-5,-4,1,0,0,17747,0,7.963262557983398,1,0,0,0
KEN,COG,2,-5,5,1,0,0,17748,0,7.79289436340332,0,0,0,0
KEN,COM,2.214285714285714,-7,-6,0,0,0,17750,0,7.212710857391357,0,0,0,0
KEN,CPV,2,-5,8,0,0,0,17751,0,8.836296081542969,0,0,0,0
KEN,DEU,1.95,-7,10,0,NA,0,17756,0,NA,0,0,0,0
KEN,DJI,2.214285714285714,-7,-8,0,0,0,17757,0,7.374669075012207,0,0,0,0
KEN,DNK,1.9411764705882353,-7,10,1,0,0,17759,0,8.811381340026855,0,0,0,0
KEN,DZA,2,-5,-7,0,0,0,17761,0,8.61143970489502,0,0,0,0
KEN,EGY,2,-5,-6,1,0,0,17763,0,8.171147346496582,0,0,0,0
KEN,ERI,3,-5,-6,0,0,0,17764,0,7.530014514923096,1,1,0,0
KEN,ESP,2.1,-7,10,1,0,0,17765,0,8.73181438446045,0,0,0,0
KEN,ETH,2.214285714285714,-7,-7,0,NA,0,17767,0,NA,1,0,0,0
KEN,FIN,1,-2,10,1,0,0,17768,0,8.841044425964355,0,0,0,0
KEN,FRA,1.95,-7,8,1,0,0,17770,0,8.778233528137207,0,0,0,0
KEN,GAB,2,-5,-4,1,0,0,17773,0,8.025150299072266,0,0,0,0
KEN,GBR,1.9411764705882353,-7,10,1,0,0,17774,0,8.82876205444336,1,0,0,1
KEN,GHA,2,-5,-1,1,0,0,17777,0,8.34080982208252,1,1,0,1
KEN,GIN,2,-5,-5,0,0,0,17778,0,8.690537452697754,0,0,0,0
KEN,GMB,2,-5,8,1,0,0,17779,0,8.71986198425293,1,1,0,1
KEN,GNB,2,-5,-6,0,0,0,17780,0,8.696681022644043,0,0,0,0
KEN,GNQ,2,-5,-7,0,0,0,17781,0,8.060937881469727,0,0,0,0
KEN,GRC,2.28,-7,8,1,0,0,17782,0,8.428317070007324,0,0,0,0
KEN,IRL,1.9411764705882353,-7,10,1,0,0,17792,0,8.891020774841309,1,0,0,1
KEN,ITA,1.95,-7,10,1,0,0,17797,0,8.59280014038086,0,0,0,0
KEN,LBR,2,-5,0,0,0,0,17809,0,8.585958480834961,1,0,0,1
KEN,LBY,2,-5,-7,0,0,0,17810,0,8.419063568115234,0,0,0,0
KEN,LSO,2.214285714285714,-7,-7,0,0,0,17813,0,8.093695640563965,1,1,0,1
KEN,LUX,1.95,-7,NA,1,0,0,17815,NA,8.760584831237793,0,0,0,0
KEN,MDG,2.214285714285714,-7,-6,1,0,0,17820,0,7.730571746826172,0,0,0,0
KEN,MLI,2,-5,7,0,0,0,17823,0,8.553942680358887,0,0,0,0
KEN,MOZ,2.214285714285714,-7,-8,0,0,0,17827,0,7.931909084320068,0,0,0,0
KEN,MRT,2,-5,-6,1,0,0,17828,0,8.727363586425781,0,0,0,0
KEN,MUS,2.214285714285714,-7,10,1,0,0,17830,0,8.031890869140625,1,1,0,0
KEN,MWI,2.214285714285714,-7,-9,1,0,0,17831,0,7.279439449310303,1,1,0,1
KEN,"NAM",2.888888888888889,-5,6,1,0,0,17834,0,8.067307472229004,1,0,0,1
KEN,NER,2,-5,8,1,0,0,17836,0,8.336466789245605,0,0,0,0
KEN,NGA,2,-5,-5,1,0,0,17837,0,8.244217872619629,1,1,0,1
KEN,NLD,1.95,-7,10,1,0,0,17839,0,8.80597972869873,0,0,0,0
KEN,PRT,2.1,-7,10,1,0,0,17852,0,8.77483081817627,0,0,0,0
KEN,RWA,2.214285714285714,-7,-7,1,0,0,17858,0,6.628426551818848,1,0,0,0
KEN,SDN,2.888888888888889,-5,-7,0,1,0,17860,0,7.566488265991211,0,1,0,1
KEN,SEN,2,-5,-1,1,0,0,17861,0,8.737760543823242,0,0,0,0
KEN,SLE,2,-5,-7,1,0,0,17864,0,8.642029762268066,1,1,0,1
KEN,SOM,2.214285714285714,-7,-7,0,1,0,17869,0,6.924708366394043,1,1,0,1
KEN,STP,2,-5,NA,0,0,0,17871,0,8.118438720703125,0,0,0,0
KEN,SWE,1,-2,10,1,0,0,17876,0,8.845483779907227,0,0,0,0
KEN,SWZ,2.214285714285714,-7,-10,0,0,0,17877,0,7.956490516662598,1,1,0,1
KEN,SYC,2.214285714285714,-7,NA,0,0,0,17878,0,7.651637077331543,1,1,0,0
KEN,TCD,2,-5,-4,1,0,0,17880,0,7.9520440101623535,0,0,0,0
KEN,TGO,2,-5,-3,1,0,0,17881,0,8.301271438598633,0,0,0,0
KEN,TUN,2,-5,-5,1,0,0,17887,0,8.528083801269531,0,0,0,0
KEN,TZA,1.857142857142857,-7,-6,1,1,0,17891,0,6.518177509307861,1,1,0,1
KEN,UGA,1.857142857142857,-7,3,1,1,0,17892,0,6.2266526222229,1,1,0,1
KEN,ZAF,2,-2,9,1,0,0,17904,0,8.320322036743164,1,0,0,1
KEN,ZMB,2.214285714285714,-7,-9,1,0,0,17907,0,7.516231536865234,1,1,0,1
KEN,ZWE,2.214285714285714,-7,4,1,0,0,17908,0,7.574309349060059,1,1,0,1
KGZ,ARM,2,-3,3,0,0,0,17916,0,7.8288655281066895,0,1,0,1
KGZ,AZE,2,-3,-6,0,0,0,17919,1,7.6342082023620605,0,1,0,1
KGZ,BLR,2,-3,0,0,0,0,17930,0,8.192041397094727,0,1,0,1
KGZ,GEO,2,-3,5,0,0,0,17971,0,7.80064582824707,0,0,0,1
KGZ,KAZ,1.0666666666666667,-3,-4,0,1,0,17996,0,5.272885322570801,1,1,0,1
KGZ,MDA,1.0666666666666667,-3,7,0,0,0,18014,0,8.183648109436035,0,1,0,1
KGZ,RUS,1.8823529411764706,-3,3,0,0,0,18051,0,8.001646995544434,1,0,0,1
KGZ,TJK,2,-3,-6,0,1,0,18077,1,6.519495964050293,0,1,0,1
KGZ,TKM,2,-3,-9,0,0,0,18078,1,7.297950744628906,0,1,0,1
KGZ,UKR,1.0666666666666667,-3,7,0,0,0,18087,0,8.136548042297363,0,1,0,1
KGZ,UZB,1.1333333333333333,-3,-9,0,1,0,18090,1,6.174383640289307,0,1,0,1
KHM,BRN,2,2,NA,0,0,0,18126,0,7.193706512451172,0,0,0,0
KHM,CHN,2.4,2,-7,1,0,0,18133,0,8.117040634155273,0,0,0,1
KHM,IDN,2,2,6,0,0,0,18178,0,7.591999053955078,0,0,0,0
KHM,JPN,2,2,10,1,0,0,18188,1,8.39143180847168,0,0,0,0
KHM,KOR,2.6666666666666665,2,8,1,0,0,18193,0,8.196659088134766,0,0,0,0
KHM,LAO,2,2,-7,0,1,0,18195,1,6.624669551849365,0,1,0,1
KHM,MMR,2,2,-7,0,0,0,18220,1,7.009471416473389,NA,NA,NA,NA
KHM,MYS,2,2,3,0,0,0,18221,0,6.912893295288086,0,0,0,0
KHM,PHL,2,2,8,0,0,0,18236,0,7.479748725891113,0,0,0,0
KHM,SGP,2,2,-2,0,0,0,18250,0,7.049618244171143,0,0,0,0
KHM,THA,2,2,9,0,1,0,18270,1,6.284076690673828,0,0,0,0
KHM,VNM,2,2,-7,0,1,0,18287,1,6.961108207702637,0,1,0,1
KIR,AUS,1,NA,10,0,0,0,18304,0,8.42275619506836,1,0,1,1
KIR,BEL,2.5238095238095237,NA,10,0,0,0,18308,NA,9.555752754211426,0,0,0,0
KIR,DEU,2.5238095238095237,NA,10,0,NA,0,18339,0,NA,0,0,0,0
KIR,DNK,2.5238095238095237,NA,10,0,0,0,18342,0,9.50621509552002,0,0,0,0
KIR,ESP,3,NA,10,0,0,0,18348,0,9.640216827392578,0,0,0,0
KIR,FJI,1,NA,9,0,0,0,18352,0,7.717572212219238,1,1,0,1
KIR,FRA,2.5238095238095237,NA,8,0,0,0,18353,0,9.57300090789795,0,0,0,0
KIR,GBR,2.5238095238095237,NA,10,0,0,0,18356,0,9.554938316345215,1,0,0,1
KIR,GRC,3,NA,8,0,0,0,18364,0,9.591642379760742,0,0,0,0
KIR,IRL,2.5238095238095237,NA,10,0,0,0,18374,0,9.542781829833984,1,0,0,1
KIR,ITA,2.5238095238095237,NA,10,0,0,0,18379,0,9.60500717163086,0,0,0,0
KIR,LUX,2.5238095238095237,NA,NA,0,0,0,18397,NA,9.56270694732666,0,0,0,0
KIR,NLD,2.5238095238095237,NA,10,0,0,0,18421,0,9.543432235717773,0,0,0,0
KIR,NZL,1,NA,10,0,0,0,18424,0,8.534100532531738,1,0,0,1
KIR,PNG,1,NA,4,0,0,0,18431,0,8.048656463623047,1,0,0,1
KIR,PRT,3,NA,10,0,0,0,18434,0,9.652637481689453,0,0,0,0
KIR,SLB,1,NA,7,0,0,0,18449,0,7.54813814163208,NA,NA,NA,NA
KIR,TON,1,NA,NA,0,0,0,18466,0,7.940496444702148,1,1,1,1
KIR,TUV,1,NA,NA,0,0,0,18470,NA,7.16132926940918,0,1,1,1
KNA,AUT,1.6666666666666665,NA,10,1,0,0,29834,0,8.960711479187012,NA,NA,NA,NA
KNA,BEL,2.52,NA,10,0,0,0,29837,NA,8.843674659729004,NA,NA,NA,NA
KNA,BGR,7,NA,9,1,0,0,29842,0,9.036554336547852,NA,NA,NA,NA
KNA,BHS,1.8695652173913042,NA,NA,0,0,0,29844,0,7.464970111846924,NA,NA,NA,NA
KNA,BLZ,2.6666666666666665,NA,NA,1,0,0,29847,0,7.926724910736084,NA,NA,NA,NA
KNA,BRB,2.6666666666666665,NA,NA,1,0,0,29850,0,6.349762439727783,NA,NA,NA,NA
KNA,CRI,3,NA,10,1,0,0,29865,0,7.802043914794922,NA,NA,NA,NA
KNA,CUB,1,NA,-7,1,0,0,29866,0,7.675716400146484,NA,NA,NA,NA
KNA,CYP,7,NA,10,1,0,0,29867,0,9.15394115447998,NA,NA,NA,NA
KNA,CZE,7,NA,8,1,0,0,29868,0,8.94117546081543,NA,NA,NA,NA
KNA,DEU,2.52,NA,10,0,NA,0,29869,0,NA,NA,NA,NA,NA
KNA,DMA,1.8,NA,NA,0,0,0,29871,0,5.571033477783203,NA,NA,NA,NA
KNA,DNK,2.52,NA,10,0,0,0,29872,1,8.924983978271484,NA,NA,NA,NA
KNA,DOM,1,NA,8,1,0,0,29873,0,6.634063243865967,NA,NA,NA,NA
KNA,ESP,2.4,NA,10,0,0,0,29878,0,8.727811813354492,NA,NA,NA,NA
KNA,EST,7,NA,9,1,0,0,29879,1,9.014993667602539,NA,NA,NA,NA
KNA,FIN,1.6666666666666665,NA,10,1,0,0,29881,1,9.015524864196777,NA,NA,NA,NA
